date,count
2019-06-29 18,39.92
2019-06-29 19,39.39
2019-06-29 20,34.88
2019-06-29 21,29.69
2019-06-29 22,25.49
2019-06-29 23,22.66
2019-06-30 00,16.60
2019-06-30 01,15.31
2019-06-30 02,9.00
2019-06-30 03,6.12
2019-06-30 04,3.93
2019-06-30 05,3.19
2019-06-30 06,3.32
2019-06-30 07,6.15
2019-06-30 08,10.46
2019-06-30 09,17.00
2019-06-30 10,25.67
2019-06-30 11,33.76
2019-06-30 12,39.04
2019-06-30 13,41.80
2019-06-30 14,42.28
2019-06-30 15,42.53
2019-06-30 16,41.55
2019-06-30 17,41.89
2019-06-30 18,41.11
2019-06-30 19,36.86
2019-06-30 20,33.49
2019-06-30 21,26.04
2019-06-30 22,16.82
2019-06-30 23,11.12
2019-07-01 00,7.11
2019-07-01 01,4.31
2019-07-01 02,2.33
2019-07-01 03,1.74
2019-07-01 04,2.04
2019-07-01 05,3.72
2019-07-01 06,11.35
2019-07-01 07,35.88
2019-07-01 08,64.35
2019-07-01 09,50.35
2019-07-01 10,27.95
2019-07-01 11,24.22
2019-07-01 12,27.74
2019-07-01 13,30.40
2019-07-01 14,25.48
2019-07-01 15,29.62
2019-07-01 16,40.29
2019-07-01 17,58.13
2019-07-01 18,62.14
2019-07-01 19,45.88
2019-07-01 20,33.41
2019-07-01 21,24.53
2019-07-01 22,17.13
2019-07-01 23,10.87
2019-07-02 00,6.12
2019-07-02 01,3.62
2019-07-02 02,1.89
2019-07-02 03,2.01
2019-07-02 04,2.27
2019-07-02 05,3.22
2019-07-02 06,12.67
2019-07-02 07,39.82
2019-07-02 08,70.02
2019-07-02 09,54.62
2019-07-02 10,29.94
2019-07-02 11,24.84
2019-07-02 12,29.13
2019-07-02 13,30.76
2019-07-02 14,23.79
2019-07-02 15,33.13
2019-07-02 16,39.74
2019-07-02 17,56.65
2019-07-02 18,62.59
2019-07-02 19,50.33
2019-07-02 20,34.39
2019-07-02 21,28.88
2019-07-02 22,20.66
2019-07-02 23,12.89
2019-07-03 00,7.98
2019-07-03 01,4.31
2019-07-03 02,2.38
2019-07-03 03,1.96
2019-07-03 04,2.39
2019-07-03 05,4.19
2019-07-03 06,12.52
2019-07-03 07,40.04
2019-07-03 08,72.22
2019-07-03 09,55.47
2019-07-03 10,29.20
2019-07-03 11,25.87
2019-07-03 12,28.42
2019-07-03 13,30.16
2019-07-03 14,29.07
2019-07-03 15,31.05
2019-07-03 16,38.49
2019-07-03 17,57.18
2019-07-03 18,65.47
2019-07-03 19,49.27
2019-07-03 20,37.36
2019-07-03 21,33.26
2019-07-03 22,21.29
2019-07-03 23,14.24
2019-07-04 00,8.71
2019-07-04 01,4.60
2019-07-04 02,2.04
2019-07-04 03,1.98
2019-07-04 04,2.36
2019-07-04 05,4.09
2019-07-04 06,12.34
2019-07-04 07,37.61
2019-07-04 08,68.61
2019-07-04 09,57.29
2019-07-04 10,30.20
2019-07-04 11,25.09
2019-07-04 12,30.73
2019-07-04 13,34.32
2019-07-04 14,30.64
2019-07-04 15,31.47
2019-07-04 16,40.25
2019-07-04 17,60.38
2019-07-04 18,61.65
2019-07-04 19,46.53
2019-07-04 20,35.80
2019-07-04 21,30.74
2019-07-04 22,25.53
2019-07-04 23,17.52
2019-07-05 00,12.19
2019-07-05 01,7.05
2019-07-05 02,4.21
2019-07-05 03,2.78
2019-07-05 04,2.85
2019-07-05 05,3.58
2019-07-05 06,10.82
2019-07-05 07,33.14
2019-07-05 08,64.32
2019-07-05 09,53.51
2019-07-05 10,31.25
2019-07-05 11,26.47
2019-07-05 12,32.54
2019-07-05 13,34.68
2019-07-05 14,32.56
2019-07-05 15,34.45
2019-07-05 16,42.21
2019-07-05 17,56.86
2019-07-05 18,53.96
2019-07-05 19,42.14
2019-07-05 20,33.34
2019-07-05 21,29.62
2019-07-05 22,24.76
2019-07-05 23,22.81
2019-07-06 00,17.18
2019-07-06 01,12.31
2019-07-06 02,7.08
2019-07-06 03,5.21
2019-07-06 04,4.24
2019-07-06 05,2.98
2019-07-06 06,4.11
2019-07-06 07,7.54
2019-07-06 08,13.89
2019-07-06 09,23.71
2019-07-06 10,32.55
2019-07-06 11,37.39
2019-07-06 12,43.01
2019-07-06 13,44.40
2019-07-06 14,42.05
2019-07-06 15,41.14
2019-07-06 16,41.25
2019-07-06 17,39.25
2019-07-06 18,38.67
2019-07-06 19,32.88
2019-07-06 20,28.68
2019-07-06 21,23.87
2019-07-06 22,15.32
2019-07-06 23,10.14
2019-07-07 00,9.93
2019-07-07 01,9.15
2019-07-07 02,7.08
2019-07-07 03,4.09
2019-07-07 04,2.35
2019-07-07 05,1.60
2019-07-07 06,1.92
2019-07-07 07,3.26
2019-07-07 08,6.51
2019-07-07 09,12.86
2019-07-07 10,20.98
2019-07-07 11,30.15
2019-07-07 12,38.38
2019-07-07 13,38.87
2019-07-07 14,40.94
2019-07-07 15,40.78
2019-07-07 16,42.76
2019-07-07 17,42.18
2019-07-07 18,40.72
2019-07-07 19,34.08
2019-07-07 20,28.27
2019-07-07 21,20.95
2019-07-07 22,15.20
2019-07-07 23,12.44
2019-07-08 00,6.73
2019-07-08 01,4.26
2019-07-08 02,2.56
2019-07-08 03,2.32
2019-07-08 04,2.81
2019-07-08 05,4.51
2019-07-08 06,11.44
2019-07-08 07,36.26
2019-07-08 08,65.62
2019-07-08 09,52.09
2019-07-08 10,27.85
2019-07-08 11,23.99
2019-07-08 12,28.95
2019-07-08 13,31.36
2019-07-08 14,26.59
2019-07-08 15,29.52
2019-07-08 16,36.47
2019-07-08 17,59.01
2019-07-08 18,64.53
2019-07-08 19,46.64
2019-07-08 20,31.88
2019-07-08 21,23.05
2019-07-08 22,14.62
2019-07-08 23,9.54
2019-07-09 00,5.01
2019-07-09 01,3.19
2019-07-09 02,2.07
2019-07-09 03,1.24
2019-07-09 04,1.53
2019-07-09 05,3.32
2019-07-09 06,12.66
2019-07-09 07,38.14
2019-07-09 08,67.91
2019-07-09 09,54.82
2019-07-09 10,28.28
2019-07-09 11,21.64
2019-07-09 12,27.32
2019-07-09 13,30.36
2019-07-09 14,28.05
2019-07-09 15,28.13
2019-07-09 16,36.99
2019-07-09 17,57.99
2019-07-09 18,64.81
2019-07-09 19,47.58
2019-07-09 20,34.41
2019-07-09 21,28.94
2019-07-09 22,20.52
2019-07-09 23,13.06
2019-07-10 00,7.12
2019-07-10 01,4.75
2019-07-10 02,2.32
2019-07-10 03,1.75
2019-07-10 04,1.85
2019-07-10 05,3.86
2019-07-10 06,12.51
2019-07-10 07,37.69
2019-07-10 08,67.98
2019-07-10 09,53.15
2019-07-10 10,27.38
2019-07-10 11,24.05
2019-07-10 12,27.73
2019-07-10 13,30.80
2019-07-10 14,29.95
2019-07-10 15,29.19
2019-07-10 16,38.26
2019-07-10 17,59.27
2019-07-10 18,65.75
2019-07-10 19,49.35
2019-07-10 20,35.29
2019-07-10 21,28.87
2019-07-10 22,19.56
2019-07-10 23,14.68
2019-07-11 00,8.36
2019-07-11 01,5.22
2019-07-11 02,2.38
2019-07-11 03,2.19
2019-07-11 04,2.68
2019-07-11 05,3.53
2019-07-11 06,12.22
2019-07-11 07,38.38
2019-07-11 08,66.52
2019-07-11 09,54.86
2019-07-11 10,29.49
2019-07-11 11,23.49
2019-07-11 12,29.76
2019-07-11 13,31.05
2019-07-11 14,28.39
2019-07-11 15,31.81
2019-07-11 16,39.49
2019-07-11 17,58.04
2019-07-11 18,61.92
2019-07-11 19,42.19
2019-07-11 20,34.81
2019-07-11 21,28.66
2019-07-11 22,22.48
2019-07-11 23,16.95
2019-07-12 00,11.12
2019-07-12 01,6.64
2019-07-12 02,3.58
2019-07-12 03,2.68
2019-07-12 04,3.22
2019-07-12 05,4.13
2019-07-12 06,10.54
2019-07-12 07,32.29
2019-07-12 08,62.15
2019-07-12 09,53.28
2019-07-12 10,30.94
2019-07-12 11,24.78
2019-07-12 12,31.66
2019-07-12 13,36.02
2019-07-12 14,33.00
2019-07-12 15,32.93
2019-07-12 16,43.40
2019-07-12 17,53.55
2019-07-12 18,55.91
2019-07-12 19,42.47
2019-07-12 20,35.20
2019-07-12 21,29.24
2019-07-12 22,23.99
2019-07-12 23,20.35
2019-07-13 00,14.20
2019-07-13 01,10.35
2019-07-13 02,6.71
2019-07-13 03,4.74
2019-07-13 04,4.05
2019-07-13 05,2.61
2019-07-13 06,2.98
2019-07-13 07,6.88
2019-07-13 08,13.80
2019-07-13 09,22.91
2019-07-13 10,31.00
2019-07-13 11,35.84
2019-07-13 12,41.48
2019-07-13 13,43.56
2019-07-13 14,43.92
2019-07-13 15,42.13
2019-07-13 16,45.40
2019-07-13 17,44.58
2019-07-13 18,42.24
2019-07-13 19,37.66
2019-07-13 20,31.64
2019-07-13 21,24.38
2019-07-13 22,21.76
2019-07-13 23,20.49
2019-07-14 00,15.19
2019-07-14 01,10.61
2019-07-14 02,8.44
2019-07-14 03,5.89
2019-07-14 04,3.91
2019-07-14 05,2.75
2019-07-14 06,2.52
2019-07-14 07,4.88
2019-07-14 08,6.65
2019-07-14 09,13.36
2019-07-14 10,23.66
2019-07-14 11,30.51
2019-07-14 12,35.40
2019-07-14 13,38.33
2019-07-14 14,37.82
2019-07-14 15,38.12
2019-07-14 16,37.08
2019-07-14 17,36.26
2019-07-14 18,31.42
2019-07-14 19,31.80
2019-07-14 20,32.18
2019-07-14 21,24.73
2019-07-14 22,18.09
2019-07-14 23,13.02
2019-07-15 00,7.35
2019-07-15 01,4.36
2019-07-15 02,2.33
2019-07-15 03,1.67
2019-07-15 04,2.86
2019-07-15 05,3.89
2019-07-15 06,10.82
2019-07-15 07,33.81
2019-07-15 08,64.27
2019-07-15 09,51.02
2019-07-15 10,24.98
2019-07-15 11,22.56
2019-07-15 12,26.06
2019-07-15 13,30.07
2019-07-15 14,27.45
2019-07-15 15,27.75
2019-07-15 16,39.01
2019-07-15 17,59.24
2019-07-15 18,67.79
2019-07-15 19,47.67
2019-07-15 20,34.22
2019-07-15 21,26.49
2019-07-15 22,17.55
2019-07-15 23,10.58
2019-07-16 00,5.82
2019-07-16 01,3.33
2019-07-16 02,1.62
2019-07-16 03,1.06
2019-07-16 04,1.67
2019-07-16 05,3.06
2019-07-16 06,13.61
2019-07-16 07,37.95
2019-07-16 08,71.08
2019-07-16 09,53.72
2019-07-16 10,28.47
2019-07-16 11,24.87
2019-07-16 12,31.38
2019-07-16 13,33.15
2019-07-16 14,27.47
2019-07-16 15,32.26
2019-07-16 16,40.64
2019-07-16 17,61.81
2019-07-16 18,65.15
2019-07-16 19,50.51
2019-07-16 20,36.13
2019-07-16 21,29.09
2019-07-16 22,19.01
2019-07-16 23,13.00
2019-07-17 00,6.59
2019-07-17 01,3.59
2019-07-17 02,2.02
2019-07-17 03,1.31
2019-07-17 04,1.20
2019-07-17 05,2.85
2019-07-17 06,12.58
2019-07-17 07,38.08
2019-07-17 08,69.72
2019-07-17 09,51.55
2019-07-17 10,30.01
2019-07-17 11,24.29
2019-07-17 12,30.25
2019-07-17 13,30.68
2019-07-17 14,29.24
2019-07-17 15,30.76
2019-07-17 16,39.54
2019-07-17 17,57.48
2019-07-17 18,59.84
2019-07-17 19,45.99
2019-07-17 20,34.12
2019-07-17 21,27.39
2019-07-17 22,18.48
2019-07-17 23,14.67
2019-07-18 00,7.67
2019-07-18 01,4.16
2019-07-18 02,2.31
2019-07-18 03,2.09
2019-07-18 04,2.87
2019-07-18 05,3.85
2019-07-18 06,9.92
2019-07-18 07,32.68
2019-07-18 08,51.45
2019-07-18 09,48.62
2019-07-18 10,19.19
2019-07-18 11,18.75
2019-07-18 12,24.66
2019-07-18 13,27.26
2019-07-18 14,24.41
2019-07-18 15,27.71
2019-07-18 16,35.01
2019-07-18 17,53.67
2019-07-18 18,57.51
2019-07-18 19,43.04
2019-07-18 20,31.47
2019-07-18 21,27.09
2019-07-18 22,19.26
2019-07-18 23,14.99
2019-07-19 00,8.95
2019-07-19 01,5.46
2019-07-19 02,2.38
2019-07-19 03,2.25
2019-07-19 04,2.45
2019-07-19 05,2.85
2019-07-19 06,10.07
2019-07-19 07,28.36
2019-07-19 08,52.00
2019-07-19 09,48.26
2019-07-19 10,26.91
2019-07-19 11,16.07
2019-07-19 12,10.27
2019-07-19 13,11.45
2019-07-19 14,16.44
2019-07-19 15,21.69
2019-07-19 16,33.06
2019-07-19 17,47.07
2019-07-19 18,41.82
2019-07-19 19,25.27
2019-07-19 20,19.69
2019-07-19 21,17.35
2019-07-19 22,11.15
2019-07-19 23,9.82
2019-07-20 00,4.87
2019-07-20 01,2.49
2019-07-20 02,1.75
2019-07-20 03,1.88
2019-07-20 04,2.32
2019-07-20 05,1.85
2019-07-20 06,2.14
2019-07-20 07,5.18
2019-07-20 08,10.14
2019-07-20 09,18.51
2019-07-20 10,25.76
2019-07-20 11,31.28
2019-07-20 12,31.84
2019-07-20 13,37.13
2019-07-20 14,38.51
2019-07-20 15,40.12
2019-07-20 16,43.42
2019-07-20 17,44.07
2019-07-20 18,40.79
2019-07-20 19,36.94
2019-07-20 20,30.94
2019-07-20 21,27.06
2019-07-20 22,22.01
2019-07-20 23,17.62
2019-07-21 00,14.22
2019-07-21 01,10.35
2019-07-21 02,7.05
2019-07-21 03,4.27
2019-07-21 04,4.18
2019-07-21 05,3.04
2019-07-21 06,2.75
2019-07-21 07,5.47
2019-07-21 08,12.98
2019-07-21 09,20.09
2019-07-21 10,28.48
2019-07-21 11,35.56
2019-07-21 12,40.88
2019-07-21 13,40.35
2019-07-21 14,43.84
2019-07-21 15,44.41
2019-07-21 16,44.22
2019-07-21 17,43.54
2019-07-21 18,41.08
2019-07-21 19,35.07
2019-07-21 20,31.15
2019-07-21 21,25.04
2019-07-21 22,16.82
2019-07-21 23,12.60
2019-07-22 00,6.65
2019-07-22 01,3.75
2019-07-22 02,1.78
2019-07-22 03,1.35
2019-07-22 04,1.45
2019-07-22 05,2.81
2019-07-22 06,10.84
2019-07-22 07,34.86
2019-07-22 08,65.36
2019-07-22 09,49.31
2019-07-22 10,26.69
2019-07-22 11,23.49
2019-07-22 12,28.89
2019-07-22 13,29.05
2019-07-22 14,26.89
2019-07-22 15,29.28
2019-07-22 16,38.51
2019-07-22 17,60.98
2019-07-22 18,66.67
2019-07-22 19,50.26
2019-07-22 20,36.61
2019-07-22 21,29.25
2019-07-22 22,17.93
2019-07-22 23,12.66
2019-07-23 00,6.55
2019-07-23 01,4.42
2019-07-23 02,2.32
2019-07-23 03,2.52
2019-07-23 04,2.41
2019-07-23 05,3.26
2019-07-23 06,13.33
2019-07-23 07,39.32
2019-07-23 08,69.56
2019-07-23 09,52.86
2019-07-23 10,29.73
2019-07-23 11,25.34
2019-07-23 12,30.44
2019-07-23 13,31.91
2019-07-23 14,29.27
2019-07-23 15,28.01
2019-07-23 16,38.62
2019-07-23 17,60.52
2019-07-23 18,70.25
2019-07-23 19,49.05
2019-07-23 20,37.48
2019-07-23 21,31.31
2019-07-23 22,23.33
2019-07-23 23,14.71
2019-07-24 00,8.05
2019-07-24 01,4.47
2019-07-24 02,2.05
2019-07-24 03,1.27
2019-07-24 04,2.24
2019-07-24 05,3.73
2019-07-24 06,13.01
2019-07-24 07,38.01
2019-07-24 08,69.11
2019-07-24 09,51.09
2019-07-24 10,27.87
2019-07-24 11,23.33
2019-07-24 12,27.18
2019-07-24 13,30.32
2019-07-24 14,25.67
2019-07-24 15,26.95
2019-07-24 16,35.87
2019-07-24 17,60.28
2019-07-24 18,63.86
2019-07-24 19,49.47
2019-07-24 20,35.26
2019-07-24 21,31.34
2019-07-24 22,23.93
2019-07-24 23,15.68
2019-07-25 00,8.49
2019-07-25 01,5.01
2019-07-25 02,2.82
2019-07-25 03,2.58
2019-07-25 04,2.16
2019-07-25 05,3.89
2019-07-25 06,12.35
2019-07-25 07,38.62
2019-07-25 08,63.78
2019-07-25 09,49.41
2019-07-25 10,27.26
2019-07-25 11,21.73
2019-07-25 12,25.98
2019-07-25 13,27.14
2019-07-25 14,26.28
2019-07-25 15,27.46
2019-07-25 16,38.24
2019-07-25 17,54.14
2019-07-25 18,58.09
2019-07-25 19,42.95
2019-07-25 20,34.61
2019-07-25 21,30.08
2019-07-25 22,24.67
2019-07-25 23,17.25
2019-07-26 00,11.04
2019-07-26 01,1.05
2019-07-26 04,4.89
2019-07-26 05,4.07
2019-07-26 06,9.04
2019-07-26 07,28.88
2019-07-26 08,46.78
2019-07-26 09,42.04
2019-07-26 10,24.27
2019-07-26 11,18.32
2019-07-26 12,24.13
2019-07-26 13,25.19
2019-07-26 14,26.60
2019-07-26 15,31.07
2019-07-26 16,39.24
2019-07-26 17,53.62
2019-07-26 18,47.94
2019-07-26 19,36.24
2019-07-26 20,28.74
2019-07-26 21,23.28
2019-07-26 22,19.80
2019-07-26 23,16.76
2019-07-27 00,11.24
2019-07-27 01,10.20
2019-07-27 02,4.56
2019-07-27 03,2.52
2019-07-27 04,2.54
2019-07-27 05,2.78
2019-07-27 06,1.46
2019-07-27 07,3.55
2019-07-27 08,4.65
2019-07-27 09,6.42
2019-07-27 10,11.34
2019-07-27 11,18.36
2019-07-27 12,24.31
2019-07-27 13,27.59
2019-07-27 14,29.20
2019-07-27 15,32.13
2019-07-27 16,30.68
2019-07-27 17,26.69
2019-07-27 18,28.01
2019-07-27 19,25.19
2019-07-27 20,21.07
2019-07-27 21,18.40
2019-07-27 22,15.62
2019-07-27 23,14.24
2019-07-28 00,9.74
2019-07-28 01,10.33
2019-07-28 02,6.56
2019-07-28 03,5.88
2019-07-28 04,4.36
2019-07-28 05,4.32
2019-07-28 06,2.68
2019-07-28 07,5.02
2019-07-28 08,8.29
2019-07-28 09,13.47
2019-07-28 10,22.79
2019-07-28 11,29.38
2019-07-28 12,34.12
2019-07-28 13,36.93
2019-07-28 14,35.73
2019-07-28 15,38.45
2019-07-28 16,41.89
2019-07-28 17,40.85
2019-07-28 18,38.25
2019-07-28 19,32.15
2019-07-28 20,27.11
2019-07-28 21,23.38
2019-07-28 22,15.42
2019-07-28 23,10.94
2019-07-29 00,7.81
2019-07-29 01,4.79
2019-07-29 02,2.58
2019-07-29 03,1.68
2019-07-29 04,2.08
2019-07-29 05,3.86
2019-07-29 06,10.84
2019-07-29 07,32.26
2019-07-29 08,63.94
2019-07-29 09,48.02
2019-07-29 10,26.56
2019-07-29 11,25.47
2019-07-29 12,27.98
2019-07-29 13,30.93
2019-07-29 14,27.49
2019-07-29 15,30.08
2019-07-29 16,39.20
2019-07-29 17,60.07
2019-07-29 18,66.15
2019-07-29 19,49.04
2019-07-29 20,37.65
2019-07-29 21,29.28
2019-07-29 22,17.01
2019-07-29 23,11.96
2019-07-30 00,7.12
2019-07-30 01,4.25
2019-07-30 02,3.04
2019-07-30 03,1.62
2019-07-30 04,2.00
2019-07-30 05,3.71
2019-07-30 06,13.41
2019-07-30 07,37.71
2019-07-30 08,67.42
2019-07-30 09,51.48
2019-07-30 10,19.72
2019-07-30 11,11.93
2019-07-30 12,14.66
2019-07-30 13,15.80
2019-07-30 14,18.59
2019-07-30 15,16.12
2019-07-30 16,24.84
2019-07-30 17,39.94
2019-07-30 18,41.79
2019-07-30 19,36.60
2019-07-30 20,23.46
2019-07-30 21,20.34
2019-07-30 22,15.35
2019-07-30 23,11.07
2019-07-31 00,5.93
2019-07-31 01,4.02
2019-07-31 02,1.76
2019-07-31 03,1.11
2019-07-31 04,1.82
2019-07-31 05,3.86
2019-07-31 06,11.96
2019-07-31 07,35.65
2019-07-31 08,63.02
2019-07-31 09,49.59
2019-07-31 10,26.49
2019-07-31 11,22.21
2019-07-31 12,28.25
2019-07-31 13,28.13
2019-07-31 14,23.79
2019-07-31 15,26.19
2019-07-31 16,34.86
2019-07-31 17,55.08
2019-07-31 18,61.88
2019-07-31 19,47.42
2019-07-31 20,35.71
2019-07-31 21,28.56
2019-07-31 22,20.95
2019-07-31 23,14.39
