date,count
2020-06-29 03,0.92
2020-06-29 04,0.8
2020-06-29 05,2.56
2020-06-29 06,7.49
2020-06-29 07,23.35
2020-06-29 08,31.74
2020-06-29 09,30.07
2020-06-29 10,24.08
2020-06-29 11,23.05
2020-06-29 12,26.37
2020-06-29 13,31.83
2020-06-29 14,32.64
2020-06-29 15,36.57
2020-06-29 16,41.99
2020-06-29 17,49.35
2020-06-29 18,51.55
2020-06-29 19,42.56
2020-06-29 20,32.32
2020-06-29 21,26.43
2020-06-29 22,17.83
2020-06-29 23,10.36
2020-06-30 00,6.3
2020-06-30 01,4.39
2020-06-30 02,1.42
2020-06-30 03,0.57
2020-06-30 04,1.33
2020-06-30 05,2.54
2020-06-30 06,7.67
2020-06-30 07,27.02
2020-06-30 08,34.11
2020-06-30 09,29.98
2020-06-30 10,22.92
2020-06-30 11,19.39
2020-06-30 12,19.14
2020-06-30 13,25
2020-06-30 14,30
2020-06-30 15,32.89
2020-06-30 16,36.67
2020-06-30 17,45.57
2020-06-30 18,48.55
2020-06-30 19,40.93
2020-06-30 20,30.93
2020-06-30 21,24.83
2020-06-30 22,15.74
2020-06-30 23,11.05
2020-07-01 00,5.39
2020-07-01 01,3.27
2020-07-01 02,2.33
2020-07-01 03,1.49
2020-07-01 04,1.2
2020-07-01 05,2.88
2020-07-01 06,8.71
2020-07-01 07,26.11
2020-07-01 08,36.18
2020-07-01 09,32.8
2020-07-01 10,27.81
2020-07-01 11,25.55
2020-07-01 12,31.82
2020-07-01 13,32.65
2020-07-01 14,28.56
2020-07-01 15,27.79
2020-07-01 16,37.31
2020-07-01 17,44.9
2020-07-01 18,50.7
2020-07-01 19,43.6
2020-07-01 20,31.2
2020-07-01 21,25.19
2020-07-01 22,17.2
2020-07-01 23,11.62
2020-07-02 00,6.37
2020-07-02 01,2.75
2020-07-02 02,2.4
2020-07-02 03,1.9
2020-07-02 04,1.26
2020-07-02 05,1.96
2020-07-02 06,8.55
2020-07-02 07,25.05
2020-07-02 08,35.46
2020-07-02 09,30.36
2020-07-02 10,27.74
2020-07-02 11,22.35
2020-07-02 12,24.19
2020-07-02 13,25.77
2020-07-02 14,26.21
2020-07-02 15,31.55
2020-07-02 16,40.06
2020-07-02 17,47.93
2020-07-02 18,41.99
2020-07-02 19,28.9
2020-07-02 20,21.5
2020-07-02 21,19.58
2020-07-02 22,14.96
2020-07-02 23,11.46
2020-07-03 00,6.73
2020-07-03 01,4.68
2020-07-03 02,1.96
2020-07-03 03,1.83
2020-07-03 04,1.23
2020-07-03 05,2.46
2020-07-03 06,7.83
2020-07-03 07,22.2
2020-07-03 08,31.35
2020-07-03 09,30.8
2020-07-03 10,25.07
2020-07-03 11,27.55
2020-07-03 12,33.27
2020-07-03 13,38.07
2020-07-03 14,39.38
2020-07-03 15,40.39
2020-07-03 16,47.1
2020-07-03 17,52.93
2020-07-03 18,56.49
2020-07-03 19,48.4
2020-07-03 20,28.54
2020-07-03 21,17.9
2020-07-03 22,12.49
2020-07-03 23,10.71
2020-07-04 00,7.27
2020-07-04 01,6.88
2020-07-04 02,3.48
2020-07-04 03,3.15
2020-07-04 04,1.44
2020-07-04 05,2.31
2020-07-04 06,2.88
2020-07-04 07,7.12
2020-07-04 08,14.15
2020-07-04 09,22.02
2020-07-04 10,29.49
2020-07-04 11,36.48
2020-07-04 12,44.55
2020-07-04 13,49.8
2020-07-04 14,50.8
2020-07-04 15,50.17
2020-07-04 16,52.99
2020-07-04 17,50.06
2020-07-04 18,46.3
2020-07-04 19,40.81
2020-07-04 20,34.87
2020-07-04 21,27.75
2020-07-04 22,22.5
2020-07-04 23,20.51
2020-07-05 00,14.12
2020-07-05 01,11.36
2020-07-05 02,8.08
2020-07-05 03,4.61
2020-07-05 04,3.42
2020-07-05 05,2.61
2020-07-05 06,2.86
2020-07-05 07,5.26
2020-07-05 08,9.67
2020-07-05 09,15.25
2020-07-05 10,25.14
2020-07-05 11,36.92
2020-07-05 12,47.65
2020-07-05 13,53.48
2020-07-05 14,53.92
2020-07-05 15,53.79
2020-07-05 16,57.31
2020-07-05 17,58.64
2020-07-05 18,54.3
2020-07-05 19,46.8
2020-07-05 20,38.08
2020-07-05 21,30.19
2020-07-05 22,18.14
2020-07-05 23,12.18
2020-07-06 00,6.61
2020-07-06 01,2.15
2020-07-06 02,2.3
2020-07-06 03,1
2020-07-06 04,1.05
2020-07-06 05,2.44
2020-07-06 06,7.73
2020-07-06 07,22.37
2020-07-06 08,32.81
2020-07-06 09,31
2020-07-06 10,24.14
2020-07-06 11,23.54
2020-07-06 12,25.81
2020-07-06 13,31.39
2020-07-06 14,29.42
2020-07-06 15,33.13
2020-07-06 16,40
2020-07-06 17,47.49
2020-07-06 18,50.93
2020-07-06 19,44.35
2020-07-06 20,33.18
2020-07-06 21,29.87
2020-07-06 22,20.26
2020-07-06 23,12.81
2020-07-07 00,7.57
2020-07-07 01,5.02
2020-07-07 02,0.5
2020-07-07 03,1.49
2020-07-07 04,1.62
2020-07-07 05,2.31
2020-07-07 06,9.08
2020-07-07 07,25.18
2020-07-07 08,39.74
2020-07-07 09,32.64
2020-07-07 10,25.95
2020-07-07 11,25.4
2020-07-07 12,29.68
2020-07-07 13,32.3
2020-07-07 14,31.85
2020-07-07 15,37.73
2020-07-07 16,41.51
2020-07-07 17,50.63
2020-07-07 18,50.92
2020-07-07 19,39.29
2020-07-07 20,26.5
2020-07-07 21,12.93
2020-07-07 22,8.94
2020-07-07 23,4.9
2020-07-08 00,2.52
2020-07-08 01,1.86
2020-07-08 02,0.81
2020-07-08 03,0.92
2020-07-08 04,0.62
2020-07-08 05,1.44
2020-07-08 06,3.26
2020-07-08 07,12.05
2020-07-08 08,25.44
2020-07-08 09,24.74
2020-07-08 10,21.62
2020-07-08 11,21.11
2020-07-08 12,22.15
2020-07-08 13,24.15
2020-07-08 14,24.74
2020-07-08 15,27.1
2020-07-08 16,29.88
2020-07-08 17,38.88
2020-07-08 18,42.18
2020-07-08 19,28.79
2020-07-08 20,18.81
2020-07-08 21,15.48
2020-07-08 22,13.42
2020-07-08 23,9.64
2020-07-09 00,3.83
2020-07-09 01,3.32
2020-07-09 02,1.68
2020-07-09 03,1.12
2020-07-09 04,0.76
2020-07-09 05,1.56
2020-07-09 06,7.18
2020-07-09 07,23.18
2020-07-09 08,34.06
2020-07-09 09,29.85
2020-07-09 10,23.94
2020-07-09 11,22.39
2020-07-09 12,27.02
2020-07-09 13,29
2020-07-09 14,26.02
2020-07-09 15,28.19
2020-07-09 16,31.8
2020-07-09 17,39.56
2020-07-09 18,41.11
2020-07-09 19,35.82
2020-07-09 20,26.76
2020-07-09 21,20.18
2020-07-09 22,5.17
2020-07-09 23,12.51
2020-07-10 00,6.77
2020-07-10 01,3.55
2020-07-10 02,2.4
2020-07-10 03,1.21
2020-07-10 04,0.87
2020-07-10 05,1.58
2020-07-10 06,7.04
2020-07-10 07,20.67
2020-07-10 08,30.56
2020-07-10 09,28.9
2020-07-10 10,25.06
2020-07-10 11,25.49
2020-07-10 12,31.1
2020-07-10 13,34.26
2020-07-10 14,34.65
2020-07-10 15,38.94
2020-07-10 16,41.8
2020-07-10 17,48.4
2020-07-10 18,53.15
2020-07-10 19,47.93
2020-07-10 20,39.89
2020-07-10 21,32.5
2020-07-10 22,25.86
2020-07-10 23,22.35
2020-07-11 00,17.15
2020-07-11 01,9.98
2020-07-11 02,6.87
2020-07-11 03,3.8
2020-07-11 04,3.48
2020-07-11 05,2.36
2020-07-11 06,3.65
2020-07-11 07,7.43
2020-07-11 08,13.54
2020-07-11 09,23.24
2020-07-11 10,32.33
2020-07-11 11,39.55
2020-07-11 12,45.37
2020-07-11 13,53.25
2020-07-11 14,55.13
2020-07-11 15,57.58
2020-07-11 16,56.04
2020-07-11 17,55.96
2020-07-11 18,53.61
2020-07-11 19,49.61
2020-07-11 20,43.99
2020-07-11 21,35.37
2020-07-11 22,29.87
2020-07-11 23,24.69
2020-07-12 00,17.62
2020-07-12 01,13.04
2020-07-12 02,8.38
2020-07-12 03,4.74
2020-07-12 04,3.21
2020-07-12 05,2.29
2020-07-12 06,2.73
2020-07-12 07,5.39
2020-07-12 08,10.07
2020-07-12 09,18.36
2020-07-12 10,27.89
2020-07-12 11,38.48
2020-07-12 12,47.06
2020-07-12 13,53.71
2020-07-12 14,53.54
2020-07-12 15,54.11
2020-07-12 16,56.9
2020-07-12 17,58.43
2020-07-12 18,56.39
2020-07-12 19,48.89
2020-07-12 20,43.89
2020-07-12 21,36.1
2020-07-12 22,24.92
2020-07-12 23,14.36
2020-07-13 00,9.19
2020-07-13 01,4.68
2020-07-13 02,3.2
2020-07-13 03,1.27
2020-07-13 04,1.29
2020-07-13 05,1.87
2020-07-13 06,7.87
2020-07-13 07,22.87
2020-07-13 08,34
2020-07-13 09,31.54
2020-07-13 10,26.92
2020-07-13 11,26.27
2020-07-13 12,32.57
2020-07-13 13,35.93
2020-07-13 14,34.38
2020-07-13 15,37.85
2020-07-13 16,45.48
2020-07-13 17,51.95
2020-07-13 18,54.52
2020-07-13 19,43.12
2020-07-13 20,34.65
2020-07-13 21,25.96
2020-07-13 22,15.71
2020-07-13 23,10.56
2020-07-14 00,5.58
2020-07-14 01,2.95
2020-07-14 02,1.46
2020-07-14 03,0.73
2020-07-14 04,0.77
2020-07-14 05,1.51
2020-07-14 06,8.25
2020-07-14 07,25.11
2020-07-14 08,36.48
2020-07-14 09,33.92
2020-07-14 10,25.88
2020-07-14 11,24.73
2020-07-14 12,29.68
2020-07-14 13,32.24
2020-07-14 14,37
2020-07-14 15,40
2020-07-14 16,46
2020-07-14 17,53
2020-07-14 18,58
2020-07-14 19,50
2020-07-14 20,40
2020-07-14 21,32
2020-07-14 22,23
2020-07-14 23,16
2020-07-15 00,10
2020-07-15 01,6
2020-07-15 02,3
2020-07-15 03,2
2020-07-15 04,2
2020-07-15 05,2
2020-07-15 06,8
2020-07-15 07,22
2020-07-15 08,32
2020-07-15 09,32
2020-07-15 10,28
2020-07-15 11,27
2020-07-15 12,33
2020-07-15 13,36
2020-07-15 14,37
2020-07-15 15,40
2020-07-15 16,46
2020-07-15 17,53
2020-07-15 18,58
2020-07-15 19,50
2020-07-15 20,40
2020-07-15 21,32
2020-07-15 22,23
2020-07-15 23,16
2020-07-16 00,10
2020-07-16 01,6
2020-07-16 02,3
2020-07-16 03,2
2020-07-16 04,2
2020-07-16 05,2
2020-07-16 06,8
2020-07-16 07,22
2020-07-16 08,32
2020-07-16 09,61.24
2020-07-16 10,25.46
2020-07-16 11,24.5
2020-07-16 12,28.89
2020-07-16 13,30.94
2020-07-16 14,31.89
2020-07-16 15,35.24
2020-07-16 16,41.07
2020-07-16 17,48.95
2020-07-16 18,51.33
2020-07-16 19,47.92
2020-07-16 20,38.49
2020-07-16 21,30.02
2020-07-16 22,21.56
2020-07-16 23,20.64
2020-07-17 00,11.67
2020-07-17 01,6.8
2020-07-17 02,3.77
2020-07-17 03,2.37
2020-07-17 04,1.89
2020-07-17 05,2.74
2020-07-17 06,7.86
2020-07-17 07,20.64
2020-07-17 08,30.81
2020-07-17 09,32.42
2020-07-17 10,28.43
2020-07-17 11,28
2020-07-17 12,33.86
2020-07-17 13,36.15
2020-07-17 14,40.17
2020-07-17 15,42.2
2020-07-17 16,47.4
2020-07-17 17,54.3
2020-07-17 18,61.32
2020-07-17 19,56.05
2020-07-17 20,45.48
2020-07-17 21,38.74
2020-07-17 22,30.94
2020-07-17 23,20.56
2020-07-18 00,25.48
2020-07-18 01,11.62
2020-07-18 02,10.05
2020-07-18 03,4.48
2020-07-18 04,3.71
2020-07-18 05,2.18
2020-07-18 06,4.7
2020-07-18 07,7.51
2020-07-18 08,15.49
2020-07-18 09,23.51
2020-07-18 10,28.25
2020-07-18 11,40.96
2020-07-18 12,46.73
2020-07-18 13,55.32
2020-07-18 14,55.68
2020-07-18 15,57.32
2020-07-18 16,57.76
2020-07-18 17,55.48
2020-07-18 18,59.45
2020-07-18 19,56.77
2020-07-18 20,47.85
2020-07-18 21,41.14
2020-07-18 22,34.64
2020-07-18 23,26.5
2020-07-19 00,23.43
2020-07-19 01,15.27
2020-07-19 02,9.27
2020-07-19 03,6.46
2020-07-19 04,3.5
2020-07-19 05,2.52
2020-07-19 06,2.62
2020-07-19 07,4.76
2020-07-19 08,6.42
2020-07-19 09,9.64
2020-07-19 10,16.49
2020-07-19 11,22.76
2020-07-19 12,29.82
2020-07-19 13,38.46
2020-07-19 14,42.36
2020-07-19 15,42.55
2020-07-19 16,46.68
2020-07-19 17,42.9
2020-07-19 18,42.49
2020-07-19 19,37.01
2020-07-19 20,31
2020-07-19 21,26.05
2020-07-19 22,19.1
2020-07-19 23,12.98
2020-07-20 00,7.24
2020-07-20 01,6.12
2020-07-20 02,3.07
2020-07-20 03,1.88
2020-07-20 04,1.64
2020-07-20 05,2.12
2020-07-20 06,7.29
2020-07-20 07,23.55
2020-07-20 08,32.98
2020-07-20 09,29.29
2020-07-20 10,24.64
2020-07-20 11,23.02
2020-07-20 12,29.45
2020-07-20 13,33.06
2020-07-20 14,33.62
2020-07-20 15,37.89
2020-07-20 16,45.44
2020-07-20 17,49.37
2020-07-20 18,60.21
2020-07-20 19,47.99
2020-07-20 20,42.08
2020-07-20 21,35.04
2020-07-20 22,23.17
2020-07-20 23,14.63
2020-07-21 00,6.49
2020-07-21 01,3.81
2020-07-21 02,2.67
2020-07-21 03,1.44
2020-07-21 04,1.43
2020-07-21 05,2.12
2020-07-21 06,9.01
2020-07-21 07,27.23
2020-07-21 08,36.98
2020-07-21 09,31.96
2020-07-21 10,25.18
2020-07-21 11,25.88
2020-07-21 12,30.81
2020-07-21 13,33.67
2020-07-21 14,33.73
2020-07-21 15,37.36
2020-07-21 16,44.52
2020-07-21 17,55.01
2020-07-21 18,58.88
2020-07-21 19,51.6
2020-07-21 20,40.39
2020-07-21 21,32.9
2020-07-21 22,25.83
2020-07-21 23,15.64
2020-07-22 00,9.37
2020-07-22 01,5.08
2020-07-22 02,3.02
2020-07-22 03,1.71
2020-07-22 04,1.51
2020-07-22 05,1.8
2020-07-22 06,8.71
2020-07-22 07,25.68
2020-07-22 08,37.99
2020-07-22 09,33.87
2020-07-22 10,27.57
2020-07-22 11,26.08
2020-07-22 12,30.43
2020-07-22 13,35.6
2020-07-22 14,35.31
2020-07-22 15,36.9
2020-07-22 16,44.67
2020-07-22 17,52.54
2020-07-22 18,57.68
2020-07-22 19,51.85
2020-07-22 20,42.33
2020-07-22 21,35.55
2020-07-22 22,25.73
2020-07-22 23,17.99
2020-07-23 00,8.67
2020-07-23 01,6.4
2020-07-23 02,3.37
2020-07-23 03,1.55
2020-07-23 04,1.19
2020-07-23 05,2.55
2020-07-23 06,7.86
2020-07-23 07,24.58
2020-07-23 08,36.32
2020-07-23 09,33.36
2020-07-23 10,27.43
2020-07-23 11,26.48
2020-07-23 12,30.2
2020-07-23 13,34.63
2020-07-23 14,34.31
2020-07-23 15,38.06
2020-07-23 16,45.56
2020-07-23 17,52.67
2020-07-23 18,57.51
2020-07-23 19,50.8
2020-07-23 20,38.31
2020-07-23 21,31.98
2020-07-23 22,24.88
2020-07-23 23,18.76
2020-07-24 00,11.55
2020-07-24 01,6.86
2020-07-24 02,3.31
2020-07-24 03,2.01
2020-07-24 04,1.85
2020-07-24 05,2.73
2020-07-24 06,8.11
2020-07-24 07,21.75
2020-07-24 08,29.4
2020-07-24 09,31.98
2020-07-24 10,26.38
2020-07-24 11,26.15
2020-07-24 12,33.71
2020-07-24 13,35.32
2020-07-24 14,36.06
2020-07-24 15,40.15
2020-07-24 16,44.86
2020-07-24 17,49.05
2020-07-24 18,48.23
2020-07-24 19,55.92
2020-07-24 20,41.55
2020-07-24 21,30.39
2020-07-24 22,27.71
2020-07-24 23,25.79
2020-07-25 00,11.73
2020-07-25 01,6.05
2020-07-25 02,10.5
2020-07-25 03,4.99
2020-07-25 04,2.45
2020-07-25 05,3.4
2020-07-25 06,3.8
2020-07-25 07,7.77
2020-07-25 08,13.2
2020-07-25 09,20.27
2020-07-25 10,26.3
2020-07-25 11,32.27
2020-07-25 12,35.63
2020-07-25 13,41.01
2020-07-25 14,39.48
2020-07-25 15,30.2
2020-07-25 16,19.24
2020-07-25 17,22
2020-07-25 18,20.08
2020-07-25 19,24.1
2020-07-25 20,22.71
2020-07-25 21,9.06
2020-07-25 22,10.74
2020-07-25 23,11.07
2020-07-26 00,5.3
2020-07-26 01,9.26
2020-07-26 02,4.99
2020-07-26 03,3.77
2020-07-26 04,2.21
2020-07-26 05,2.5
2020-07-26 06,2.58
2020-07-26 07,5.57
2020-07-26 08,10.25
2020-07-26 09,17.1
2020-07-26 10,26.06
2020-07-26 11,36.21
2020-07-26 12,43.82
2020-07-26 13,46.31
2020-07-26 14,44.83
2020-07-26 15,45.98
2020-07-26 16,45.45
2020-07-26 17,39.01
2020-07-26 18,38.2
2020-07-26 19,32.56
2020-07-26 20,26.08
2020-07-26 21,23.18
2020-07-26 22,15.81
2020-07-26 23,11.65
2020-07-27 00,7.43
2020-07-27 01,3.76
2020-07-27 02,2.15
2020-07-27 03,1.25
2020-07-27 04,1.19
2020-07-27 05,2.24
2020-07-27 06,7.58
2020-07-27 07,16.89
2020-07-27 08,25.01
2020-07-27 09,19.79
2020-07-27 10,18.13
2020-07-27 11,20.67
2020-07-27 12,22.43
2020-07-27 13,22.3
2020-07-27 14,21.68
2020-07-27 15,25.46
2020-07-27 16,31.7
2020-07-27 17,40.4
2020-07-27 18,43.24
2020-07-27 19,38.18
2020-07-27 20,27.36
2020-07-27 21,19.61
2020-07-27 22,14.23
2020-07-27 23,10.57
2020-07-28 00,6.15
2020-07-28 01,3.77
2020-07-28 02,2.45
2020-07-28 03,1.61
2020-07-28 04,1.4
2020-07-28 05,2.67
2020-07-28 06,9.42
2020-07-28 07,27.5
2020-07-28 08,36.14
2020-07-28 09,33.77
2020-07-28 10,25.68
2020-07-28 11,25.01
2020-07-28 12,30.26
2020-07-28 13,33.37
2020-07-28 14,31.31
2020-07-28 15,34.73
2020-07-28 16,42.92
2020-07-28 17,50.81
2020-07-28 18,56.1
2020-07-28 19,48.89
2020-07-28 20,38.88
2020-07-28 21,31.64
2020-07-28 22,22.38
2020-07-28 23,15
2020-07-29 00,7.67
2020-07-29 01,4.99
2020-07-29 02,2.48
2020-07-29 03,1.35
2020-07-29 04,1.2
2020-07-29 05,2.3
2020-07-29 06,9.68
2020-07-29 07,27.31
2020-07-29 08,36.62
2020-07-29 09,34.5
2020-07-29 10,26.79
2020-07-29 11,25.87
2020-07-29 12,30.21
2020-07-29 13,34.39
2020-07-29 14,35.9
2020-07-29 15,37.65
2020-07-29 16,44.38
2020-07-29 17,53.62
2020-07-29 18,57.63
2020-07-29 19,51.06
2020-07-29 20,44.48
2020-07-29 21,36.8
2020-07-29 22,25.17
2020-07-29 23,18.04
2020-07-30 00,9.79
2020-07-30 01,5.29
2020-07-30 02,2.82
2020-07-30 03,1.51
2020-07-30 04,1.14
2020-07-30 05,2.12
2020-07-30 06,9.43
2020-07-30 07,26.27
2020-07-30 08,35.96
2020-07-30 09,32.85
2020-07-30 10,25.98
2020-07-30 11,26.4
2020-07-30 12,32.29
2020-07-30 13,34.8
2020-07-30 14,34.61
2020-07-30 15,36.83
2020-07-30 16,43.54
2020-07-30 17,51.06
2020-07-30 18,59.14
2020-07-30 19,53.04
2020-07-30 20,44.31
2020-07-30 21,38.46
2020-07-30 22,31.6
2020-07-30 23,23.75
2020-07-31 00,11.44
2020-07-31 01,8.63
2020-07-31 02,4.36
2020-07-31 03,2.57
2020-07-31 04,2
2020-07-31 05,3.19
2020-07-31 06,8.98
2020-07-31 07,21.07
2020-07-31 08,31.02
2020-07-31 09,31.67
2020-07-31 10,30.44
2020-07-31 11,30.24
2020-07-31 12,31.56
2020-07-31 13,35.79
2020-07-31 14,34.77
2020-07-31 15,39.64
2020-07-31 16,40.6
2020-07-31 17,53.14
2020-07-31 18,54.12
2020-07-31 19,49.21
2020-07-31 20,40.26
2020-07-31 21,34.3
2020-07-31 22,30.6
2020-07-31 23,28.54
2020-08-01 00,16.37
2020-08-01 01,17.32
2020-08-01 02,10.67
2020-08-01 03,8.05
2020-08-01 04,4.44
2020-08-01 05,3.23
2020-08-01 06,4.27
2020-08-01 07,8.55
2020-08-01 08,15.15
2020-08-01 09,23.6
2020-08-01 10,32.56
2020-08-01 11,36.55
2020-08-01 12,50.14
2020-08-01 13,51.0
2020-08-01 14,51.1
2020-08-01 15,51.45
2020-08-01 16,53.74
2020-08-01 17,54.3
2020-08-01 18,48.12
2020-08-01 19,44.86
2020-08-01 20,40.75
2020-08-01 21,34.81
2020-08-01 22,28.42
2020-08-01 23,25.26
2020-08-02 00,19.04
2020-08-02 01,10.99
2020-08-02 02,10.92
2020-08-02 03,5.26
2020-08-02 04,3.24
2020-08-02 05,2.4
2020-08-02 06,3.37
2020-08-02 07,5.92
2020-08-02 08,11.69
2020-08-02 09,18.74
2020-08-02 10,29.18
2020-08-02 11,38.04
2020-08-02 12,45.23
2020-08-02 13,48.69
2020-08-02 14,48.08
2020-08-02 15,51.64
2020-08-02 16,53.25
2020-08-02 17,52.73
2020-08-02 18,50.46
2020-08-02 19,45.08
2020-08-02 20,36.95
2020-08-02 21,25.76
2020-08-02 22,18.42
2020-08-02 23,12.57
2020-08-03 00,8.43
2020-08-03 01,5.17
2020-08-03 02,2.98
2020-08-03 03,1.4
2020-08-03 04,1.04
2020-08-03 05,2.15
2020-08-03 06,8.93
2020-08-03 07,24.49
2020-08-03 08,34.26
2020-08-03 09,31.85
2020-08-03 10,25.87
2020-08-03 11,24.89
2020-08-03 12,30.49
2020-08-03 13,32.46
2020-08-03 14,32.26
2020-08-03 15,34.88
2020-08-03 16,40.46
2020-08-03 17,50.37
2020-08-03 18,54.1
2020-08-03 19,45.71
2020-08-03 20,36.89
2020-08-03 21,28.45
2020-08-03 22,18.58
2020-08-03 23,11.38
2020-08-04 00,12.35
2020-08-04 01,4.98
2020-08-04 02,3.89
2020-08-04 03,2.07
2020-08-04 04,1.62
2020-08-04 05,2.3
2020-08-04 06,10.8
2020-08-04 07,27.38
2020-08-04 08,39.27
2020-08-04 09,35.1
2020-08-04 10,28.15
2020-08-04 11,27.92
2020-08-04 12,32.14
2020-08-04 13,35.32
2020-08-04 14,33.73
2020-08-04 15,35.8
2020-08-04 16,45.69
2020-08-04 17,51.2
2020-08-04 18,59.27
2020-08-04 19,50.74
2020-08-04 20,41.01
2020-08-04 21,33.87
2020-08-04 22,25.98
2020-08-04 23,17.2
2020-08-05 00,8.83
2020-08-05 01,4.29
2020-08-05 02,2.46
2020-08-05 03,1.18
2020-08-05 04,1.24
2020-08-05 05,2.88
2020-08-05 06,10.95
2020-08-05 07,27.18
2020-08-05 08,36.9
2020-08-05 09,35.87
2020-08-05 10,27.48
2020-08-05 11,28.8
2020-08-05 12,34.27
2020-08-05 13,35.57
2020-08-05 14,34.61
2020-08-05 15,37.63
2020-08-05 16,44.68
2020-08-05 17,53.01
2020-08-05 18,59.33
2020-08-05 19,53.74
2020-08-05 20,42.65
2020-08-05 21,33.89
2020-08-05 22,30.01
2020-08-05 23,21.23
2020-08-06 00,12.19
2020-08-06 01,5.82
2020-08-06 02,2.8
2020-08-06 03,2.48
2020-08-06 04,1.6
2020-08-06 05,2.08
2020-08-06 06,10.04
2020-08-06 07,26.86
2020-08-06 08,36.38
2020-08-06 09,32.76
2020-08-06 10,26.57
2020-08-06 11,27.48
2020-08-06 12,31.6
2020-08-06 13,35.27
2020-08-06 14,35.45
2020-08-06 15,37.36
2020-08-06 16,44.23
2020-08-06 17,50.77
2020-08-06 18,57.15
2020-08-06 19,51.83
2020-08-06 20,40.57
2020-08-06 21,36.62
2020-08-06 22,28.92
2020-08-06 23,21.2
2020-08-07 00,14.36
2020-08-07 01,6.81
2020-08-07 02,3.71
2020-08-07 03,3.04
2020-08-07 04,1.94
2020-08-07 05,2.74
2020-08-07 06,9.85
2020-08-07 07,24.11
2020-08-07 08,33.74
2020-08-07 09,32.93
2020-08-07 10,29.35
2020-08-07 11,28.45
2020-08-07 12,30.89
2020-08-07 13,35.51
2020-08-07 14,35.62
2020-08-07 15,41.05
2020-08-07 16,44.76
2020-08-07 17,50.87
2020-08-07 18,55.05
2020-08-07 19,49.68
2020-08-07 20,41.74
2020-08-07 21,37.94
2020-08-07 22,31.77
2020-08-07 23,28.36
2020-08-08 00,20.38
2020-08-08 01,14.65
2020-08-08 02,9.9
2020-08-08 03,7.01
2020-08-08 04,3.82
2020-08-08 05,3.98
2020-08-08 06,4.23
2020-08-08 07,9.24
2020-08-08 08,15.73
2020-08-08 09,23.07
2020-08-08 10,30.45
2020-08-08 11,36.17
2020-08-08 12,42.98
2020-08-08 13,47.96
2020-08-08 14,50.52
2020-08-08 15,50.14
2020-08-08 16,51.4
2020-08-08 17,50.17
2020-08-08 18,47.77
2020-08-08 19,47.12
2020-08-08 20,39.96
2020-08-08 21,34.06
2020-08-08 22,31.31
2020-08-08 23,26.04
2020-08-09 00,14.07
2020-08-09 01,14.92
2020-08-09 02,7.95
2020-08-09 03,6.12
2020-08-09 04,3.69
2020-08-09 05,3.58
2020-08-09 06,2.77
2020-08-09 07,6.25
2020-08-09 08,11.02
2020-08-09 09,19.11
2020-08-09 10,29.9
2020-08-09 11,38.38
2020-08-09 12,41.73
2020-08-09 13,51.9
2020-08-09 14,47.92
2020-08-09 15,48.81
2020-08-09 16,49.96
2020-08-09 17,52.23
2020-08-09 18,48.55
2020-08-09 19,44.19
2020-08-09 20,39.54
2020-08-09 21,32.76
2020-08-09 22,23.52
2020-08-09 23,18.48
2020-08-10 00,10.43
2020-08-10 01,7.0
2020-08-10 02,4.65
2020-08-10 03,2.64
2020-08-10 04,1.69
2020-08-10 05,2.64
2020-08-10 06,9.52
2020-08-10 07,22.27
2020-08-10 08,38.26
2020-08-10 09,32.64
2020-08-10 10,26.98
2020-08-10 11,25.54
2020-08-10 12,31.15
2020-08-10 13,33.56
2020-08-10 14,32.85
2020-08-10 15,35.05
2020-08-10 16,40.61
2020-08-10 17,48.98
2020-08-10 18,55.64
2020-08-10 19,49.4
2020-08-10 20,41.3
2020-08-10 21,37.21
2020-08-10 22,26.63
2020-08-10 23,19.26
2020-08-11 00,11.17
2020-08-11 01,7.11
2020-08-11 02,4.58
2020-08-11 03,2.73
2020-08-11 04,2.12
2020-08-11 05,2.85
2020-08-11 06,10.79
2020-08-11 07,28.63
2020-08-11 08,40.23
2020-08-11 09,35.96
2020-08-11 10,27.65
2020-08-11 11,25.69
2020-08-11 12,31.37
2020-08-11 13,35.55
2020-08-11 14,33.36
2020-08-11 15,35.32
2020-08-11 16,40.75
2020-08-11 17,52.54
2020-08-11 18,60.7
2020-08-11 19,53.12
2020-08-11 20,44.11
2020-08-11 21,37.61
2020-08-11 22,32.12
2020-08-11 23,24.38
2020-08-12 00,13.0
2020-08-12 01,7.1
2020-08-12 02,5.06
2020-08-12 03,3.26
2020-08-12 04,1.69
2020-08-12 05,3.07
2020-08-12 06,10.49
2020-08-12 07,22.99
2020-08-12 08,45.0
2020-08-12 09,35.25
2020-08-12 10,28.55
2020-08-12 11,26.7
2020-08-12 12,33.21
2020-08-12 13,34.9
2020-08-12 14,31.69
2020-08-12 15,35.57
2020-08-12 16,39.26
2020-08-12 17,51.79
2020-08-12 18,56.15
2020-08-12 19,49.37
2020-08-12 20,41.43
2020-08-12 21,35.43
2020-08-12 22,32.0
2020-08-12 23,21.86
2020-08-13 00,9.08
2020-08-13 01,5.38
2020-08-13 02,4.49
2020-08-13 03,2.58
2020-08-13 04,1.74
2020-08-13 05,3.56
2020-08-13 06,9.27
2020-08-13 07,25.1
