date,avg(count)
2020-08-13T03,5.45
2020-08-13T04,3.425
2020-08-13T05,6.425
2020-08-13T06,12.8
2020-08-13T07,43.8
2020-08-13T08,75.7
2020-08-13T09,23.1
2020-08-13T10,67.475
2020-08-13T11,14.425
2020-08-13T12,18.125
2020-08-13T13,10.55
2020-08-13T14,10.35
2020-08-13T15,11.55
2020-08-13T16,16.7
2020-08-13T17,56.95
2020-08-13T18,64.775
2020-08-13T19,49.575
2020-08-13T20,76.45
2020-08-13T21,34.9
2020-08-13T22,14.5
2020-08-13T23,9.3
2020-08-14T00,27.825
2020-08-14T01,8.45
2020-08-14T02,7.925
2020-08-14T03,4.375
2020-08-14T04,2.775
2020-08-14T05,6.65
2020-08-14T06,10.75
2020-08-14T07,34.225
2020-08-14T08,67.85
2020-08-14T09,16.1
2020-08-14T10,50.325
2020-08-14T11,13.6
2020-08-14T12,20.45
2020-08-14T13,12.975
2020-08-14T14,10.525
2020-08-14T15,13.4
2020-08-14T16,22.825
2020-08-14T17,45.4
2020-08-14T18,21.975
2020-08-14T19,25.45
2020-08-14T20,40.75
2020-08-14T21,32.2
2020-08-14T22,17.075
2020-08-14T23,10.3
2020-08-15T00,14.75
2020-08-15T01,12.15
2020-08-15T02,7.05
2020-08-15T03,8.975
2020-08-15T04,4.925
2020-08-15T05,3.75
2020-08-15T06,5.45
2020-08-15T07,8.4
2020-08-15T08,13.5
2020-08-15T09,17.225
2020-08-15T10,23.325
2020-08-15T11,15.6
2020-08-15T12,17.95
2020-08-15T13,15.475
2020-08-15T14,13.425
2020-08-15T15,25.7
2020-08-15T16,10.7
2020-08-15T17,12.525
2020-08-15T18,16.825
2020-08-15T19,16.25
2020-08-15T20,28.4
2020-08-15T21,33.525
2020-08-15T22,19.8
2020-08-15T23,10.275
2020-08-16T00,12.975
2020-08-16T01,15.55
2020-08-16T02,11.7
2020-08-16T03,10.575
2020-08-16T04,5.5
2020-08-16T05,3.6
2020-08-16T06,3.15
2020-08-16T07,6.525
2020-08-16T08,9.3
2020-08-16T09,7.55
2020-08-16T10,8.325
2020-08-16T11,19.575
2020-08-16T12,20.525
2020-08-16T13,11.65
2020-08-16T14,20
2020-08-16T15,25.8
2020-08-16T16,20.9
2020-08-16T17,34.225
2020-08-16T18,20.5
2020-08-16T19,16.7
2020-08-16T20,21.125
2020-08-16T21,20.975
2020-08-16T22,16.1
2020-08-16T23,17.1
2020-08-17T00,14.85
2020-08-17T01,9.8
2020-08-17T02,6.175
2020-08-17T03,3.125
2020-08-17T04,1.875
2020-08-17T05,7.025
2020-08-17T06,13.625
2020-08-17T07,44.95
2020-08-17T08,122.5
2020-08-17T09,32.65
2020-08-17T10,107.25
2020-08-17T11,19.125
2020-08-17T12,16.075
2020-08-17T13,12.725
2020-08-17T14,15.725
2020-08-17T15,11.275
2020-08-17T16,16.85
2020-08-17T17,71.8
2020-08-17T18,96.2
2020-08-17T19,55.7
2020-08-17T20,87.925
2020-08-17T21,43.95
2020-08-17T22,20.675
2020-08-17T23,11.2
2020-08-18T00,18.69230769
2020-08-18T01,11.94871795
2020-08-18T02,5.692307692
2020-08-18T03,4.769230769
2020-08-18T04,2.512820513
2020-08-18T05,6.461538462
2020-08-18T06,16.30769231
2020-08-18T07,58.25641026
2020-08-18T08,144.2307692
2020-08-18T09,39.84615385
2020-08-18T10,127.1794872
2020-08-18T11,18.69230769
2020-08-18T12,18.8974359
2020-08-18T13,13.02564103
2020-08-18T14,11.53846154
2020-08-18T15,13.66666667
2020-08-18T16,28.41025641
2020-08-18T17,73.87179487
2020-08-18T18,116.1025641
2020-08-18T19,52
2020-08-18T20,109.8205128
2020-08-18T21,81.84615385
2020-08-18T22,19.1025641
2020-08-18T23,36.12820513
2020-08-19T00,51.12820513
2020-08-19T01,25.69230769
2020-08-19T02,12.48717949
2020-08-19T03,7.487179487
2020-08-19T04,2.794871795
2020-08-19T05,6.307692308
2020-08-19T06,13.8974359
2020-08-19T07,50.79487179
2020-08-19T08,128.7948718
2020-08-19T09,26.8974359
2020-08-19T10,124.3589744
2020-08-19T11,17.84615385
2020-08-19T12,18.48717949
2020-08-19T13,12.12820513
2020-08-19T14,11.15384615
2020-08-19T15,12.35897436
2020-08-19T16,23.23076923
2020-08-19T17,40.33333333
2020-08-19T18,109.3333333
2020-08-19T19,34.17948718
2020-08-19T20,92.41025641
2020-08-19T21,61.82051282
2020-08-19T22,12.87179487
2020-08-19T23,14.12820513
2020-08-20T00,32.23076923
2020-08-20T01,18.51282051
2020-08-20T02,8.41025641
2020-08-20T03,5.153846154
2020-08-20T04,2.230769231
2020-08-20T05,6.897435897
2020-08-20T06,14.07692308
2020-08-20T07,54.33333333
2020-08-20T08,144.1794872
2020-08-20T09,38.28205128
2020-08-20T10,132.5384615
2020-08-20T11,21.46153846
2020-08-20T12,24.79487179
2020-08-20T13,14.02564103
2020-08-20T14,13.61538462
2020-08-20T15,12.56410256
2020-08-20T16,24.17948718
2020-08-20T17,74.82051282
2020-08-20T18,101.5128205
2020-08-20T19,50.38461538
2020-08-20T20,108.7948718
2020-08-20T21,53.79487179
2020-08-20T22,17.69230769
2020-08-20T23,12.525
2020-08-21T00,27.325
2020-08-21T01,18.3
2020-08-21T02,12.725
2020-08-21T03,8.05
2020-08-21T04,3
2020-08-21T05,5.475
2020-08-21T06,11.5
2020-08-21T07,42.225
2020-08-21T08,106.525
2020-08-21T09,31.475
2020-08-21T10,88.975
2020-08-21T11,17.15
2020-08-21T12,21.7
2020-08-21T13,9.975
2020-08-21T14,11.125
2020-08-21T15,13.975
2020-08-21T16,32.675
2020-08-21T17,59.35
2020-08-21T18,40.525
2020-08-21T19,40.025
2020-08-21T20,56.65
2020-08-21T21,54.625
2020-08-21T22,23.225
2020-08-21T23,12.975
2020-08-22T00,16.975
2020-08-22T01,21.55
2020-08-22T02,9.875
2020-08-22T03,11.725
2020-08-22T04,5.275
2020-08-22T05,4.825
2020-08-22T06,4.8
2020-08-22T07,10.95
2020-08-22T08,21.425
2020-08-22T09,22.75
2020-08-22T10,22.4
2020-08-22T11,20.3
2020-08-22T12,16.625
2020-08-22T13,14.525
2020-08-22T14,16.35
2020-08-22T15,34.1
2020-08-22T16,17.1
2020-08-22T17,21.375
2020-08-22T18,19.45
2020-08-22T19,17
2020-08-22T20,37.85
2020-08-22T21,38.6
2020-08-22T22,15.2
2020-08-22T23,14.975
2020-08-23T00,17.75
2020-08-23T01,15.575
2020-08-23T02,11.975
2020-08-23T03,11.225
2020-08-23T04,6.775
2020-08-23T05,4.125
2020-08-23T06,4.85
2020-08-23T07,7.375
2020-08-23T08,16.15
2020-08-23T09,21.375
2020-08-23T10,33.3
2020-08-23T11,21.025
2020-08-23T12,17.65
2020-08-23T13,15.625
2020-08-23T14,22.525
2020-08-23T15,34.025
2020-08-23T16,17.85
2020-08-23T17,19.6
2020-08-23T18,22.8
2020-08-23T19,22.125
2020-08-23T20,40.15
2020-08-23T21,72.675
2020-08-23T22,17.025
2020-08-23T23,61.9
2020-08-24T00,56.675
2020-08-24T01,22.975
2020-08-24T02,11.55
2020-08-24T03,6.525
2020-08-24T04,2.775
2020-08-24T05,5.25
2020-08-24T06,17
2020-08-24T07,68.85
2020-08-24T08,213.6
2020-08-24T09,44.075
2020-08-24T10,193.375
2020-08-24T11,21.675
2020-08-24T12,19.975
2020-08-24T13,12.55
2020-08-24T14,13.325
2020-08-24T15,15.2
2020-08-24T16,24.875
2020-08-24T17,95.225
2020-08-24T18,165.8
2020-08-24T19,82.25
2020-08-24T20,151.775
2020-08-24T21,66.775
2020-08-24T22,27.55
2020-08-24T23,15.525
2020-08-25T00,22.45
2020-08-25T01,15.75
2020-08-25T02,7.05
2020-08-25T03,4.8
2020-08-25T04,2.35
2020-08-25T05,6.875
2020-08-25T06,16.1
2020-08-25T07,61.275
2020-08-25T08,147.275
2020-08-25T09,58.85
2020-08-25T10,168.5
2020-08-25T11,24.05
2020-08-25T12,29.6
2020-08-25T13,13.65
2020-08-25T14,14.9
2020-08-25T15,16.75
2020-08-25T16,26.25
2020-08-25T17,84.05
2020-08-25T18,146.875
2020-08-25T19,36.425
2020-08-25T20,161.925
2020-08-25T21,78.95
2020-08-25T22,16.75
2020-08-25T23,13.875
2020-08-26T00,38.95
2020-08-26T01,19.175
2020-08-26T02,10.1
2020-08-26T03,6.3
2020-08-26T04,2.45
2020-08-26T05,6.75
2020-08-26T06,17.225
2020-08-26T07,78.075
2020-08-26T08,237.625
2020-08-26T09,53.225
2020-08-26T10,220.525
2020-08-26T11,33.9
2020-08-26T12,30.925
2020-08-26T13,12.5
2020-08-26T14,12.375
2020-08-26T15,16.95
2020-08-26T16,31.125
2020-08-26T17,99.375
2020-08-26T18,172.35
2020-08-26T19,44.45
2020-08-26T20,201.575
2020-08-26T21,83.95
2020-08-26T22,19.35
2020-08-26T23,10.85
2020-08-27T00,39.225
2020-08-27T01,28.675
2020-08-27T02,12.525
2020-08-27T03,6.525
2020-08-27T04,3.45
2020-08-27T05,7.6
2020-08-27T06,17.75
2020-08-27T07,73.425
2020-08-27T08,236.175
2020-08-27T09,57.1
2020-08-27T10,217.725
2020-08-27T11,26.775
2020-08-27T12,29.225
2020-08-27T13,12.65
2020-08-27T14,11.825
2020-08-27T15,15.725
2020-08-27T16,30.875
2020-08-27T17,107.025
2020-08-27T18,147.225
2020-08-27T19,58.325
2020-08-27T20,182.8
2020-08-27T21,81.3
2020-08-27T22,16.6
2020-08-27T23,8.725
2020-08-28T00,28.9
2020-08-28T01,25.05
2020-08-28T02,15.825
2020-08-28T03,7.85
2020-08-28T04,3.175
2020-08-28T05,5.775
2020-08-28T06,15.675
2020-08-28T07,63.8
2020-08-28T08,173.575
2020-08-28T09,45.55
2020-08-28T10,150.8
2020-08-28T11,26.425
2020-08-28T12,30.2
2020-08-28T13,22.425
2020-08-28T14,14.775
2020-08-28T15,18.9
2020-08-28T16,31.75
2020-08-28T17,90.9
2020-08-28T18,59.025
2020-08-28T19,68.475
2020-08-28T20,83.8
2020-08-28T21,69.4
2020-08-28T22,19.025
2020-08-28T23,11.4
2020-08-29T00,14.8
2020-08-29T01,17.1
2020-08-29T02,12.375
2020-08-29T03,12.6
2020-08-29T04,5.475
2020-08-29T05,5.225
2020-08-29T06,5.175
2020-08-29T07,11.3
2020-08-29T08,24.125
2020-08-29T09,27.1
2020-08-29T10,31.325
2020-08-29T11,26.375
2020-08-29T12,19.175
2020-08-29T13,20
2020-08-29T14,21.175
2020-08-29T15,16.625
2020-08-29T16,18.725
2020-08-29T17,17.525
2020-08-29T18,14.475
2020-08-29T19,18.625
2020-08-29T20,40.525
2020-08-29T21,42.575
2020-08-29T22,16.075
2020-08-29T23,8.95
2020-08-30T00,9.65
2020-08-30T01,12.975
2020-08-30T02,12.475
2020-08-30T03,12.625
2020-08-30T04,6.575
2020-08-30T05,5.525
2020-08-30T06,3.425
2020-08-30T07,6.35
2020-08-30T08,14.9
2020-08-30T09,13.8
2020-08-30T10,18.2
2020-08-30T11,26.825
2020-08-30T12,24.925
2020-08-30T13,15.225
2020-08-30T14,13.375
2020-08-30T15,40.45
2020-08-30T16,27.35
2020-08-30T17,21.95
2020-08-30T18,27.275
2020-08-30T19,23.1
2020-08-30T20,47.6
2020-08-30T21,25.5
2020-08-30T22,17.15
2020-08-30T23,14.55
2020-08-31T00,15.35
2020-08-31T01,11.475
2020-08-31T02,6.375
2020-08-31T03,3.225
2020-08-31T04,2.425
2020-08-31T05,7.075
2020-08-31T06,19.7
2020-08-31T07,102.8
2020-08-31T08,335.05
2020-08-31T09,71.675
2020-08-31T10,286.575
2020-08-31T11,25.875
2020-08-31T12,29.475
2020-08-31T13,18.65
2020-08-31T14,17.9
2020-08-31T15,18.9
2020-08-31T16,37.475
2020-08-31T17,106.875
2020-08-31T18,202.375
2020-08-31T19,73.55
2020-08-31T20,223.375
2020-08-31T21,101.4
2020-08-31T22,27.5
2020-08-31T23,23.05
2020-09-01T00,26
2020-09-01T01,17.375
2020-09-01T02,7.675
2020-09-01T03,5.175
2020-09-01T04,2.475
2020-09-01T05,8.6
2020-09-01T06,22.05
2020-09-01T07,113.85
2020-09-01T08,337.65
2020-09-01T09,72.125
2020-09-01T10,308.1
2020-09-01T11,57.675
2020-09-01T12,33.425
2020-09-01T13,18.775
2020-09-01T14,19.225
2020-09-01T15,15.425
2020-09-01T16,38
2020-09-01T17,109.6
2020-09-01T18,222.1
2020-09-01T19,62.575
2020-09-01T20,245.375
2020-09-01T21,120.25
2020-09-01T22,17.775
2020-09-01T23,18.55
2020-09-02T00,40.6
2020-09-02T01,25
2020-09-02T02,10.125
2020-09-02T03,5.05
2020-09-02T04,2.6
2020-09-02T05,7.85
2020-09-02T06,24
2020-09-02T07,119.1
2020-09-02T08,344.45
2020-09-02T09,71.025
2020-09-02T10,285.775
2020-09-02T11,30.85
2020-09-02T12,48.475
2020-09-02T13,17.95
2020-09-02T14,19.5
2020-09-02T15,23.625
2020-09-02T16,29.95
2020-09-02T17,120.075
2020-09-02T18,223.125
2020-09-02T19,46.5
2020-09-02T20,249.675
2020-09-02T21,136.1
2020-09-02T22,21.325
2020-09-02T23,14.95
2020-09-03T00,53.075
2020-09-03T01,34.9
2020-09-03T02,11.95
2020-09-03T03,8
2020-09-03T04,2.475
2020-09-03T05,7.875
2020-09-03T06,25.1
2020-09-03T07,132.3
2020-09-03T08,358.85
2020-09-03T09,85.625
2020-09-03T10,285.875
2020-09-03T11,36.65
2020-09-03T12,37.25
2020-09-03T13,20.1
2020-09-03T14,15.85
2020-09-03T15,18.15
2020-09-03T16,41.3
2020-09-03T17,131.975
2020-09-03T18,181.825
2020-09-03T19,49.375
2020-09-03T20,238.1
2020-09-03T21,129.975
2020-09-03T22,22.125
2020-09-03T23,16.475
2020-09-04T00,42.9
2020-09-04T01,43.475
2020-09-04T02,17.6
2020-09-04T03,10.05
2020-09-04T04,4.35
2020-09-04T05,7.825
2020-09-04T06,19.575
2020-09-04T07,117.95
2020-09-04T08,304.45
2020-09-04T09,79.975
2020-09-04T10,216.65
2020-09-04T11,28.35
2020-09-04T12,46.775
2020-09-04T13,17.675
2020-09-04T14,16.75
2020-09-04T15,20.175
2020-09-04T16,42.55
2020-09-04T17,128.175
2020-09-04T18,106.075
2020-09-04T19,51.275
2020-09-04T20,162.2
2020-09-04T21,117.075
2020-09-04T22,34.975
2020-09-04T23,12.475
2020-09-05T00,17.65
2020-09-05T01,30.925
2020-09-05T02,19.925
2020-09-05T03,28.175
2020-09-05T04,10.625
2020-09-05T05,5.95
2020-09-05T06,4.4
2020-09-05T07,11.225
2020-09-05T08,37.2
2020-09-05T09,37.75
2020-09-05T10,42.25
2020-09-05T11,27.925
2020-09-05T12,30.35
2020-09-05T13,19.875
2020-09-05T14,23.825
2020-09-05T15,38.425
2020-09-05T16,31.5
2020-09-05T17,21.125
2020-09-05T18,22.95
2020-09-05T19,26.725
2020-09-05T20,61.5
2020-09-05T21,81.2
2020-09-05T22,25.5
2020-09-05T23,14.8
2020-09-06T00,10.75
2020-09-06T01,25.025
2020-09-06T02,18.35
2020-09-06T03,25.725
2020-09-06T04,12.475
2020-09-06T05,5.475
2020-09-06T06,3.45
2020-09-06T07,8.925
2020-09-06T08,27.1
2020-09-06T09,35.825
2020-09-06T10,49.625
2020-09-06T11,46.35
2020-09-06T12,32.175
2020-09-06T13,53.925
2020-09-06T14,15.5
2020-09-06T15,55.95
2020-09-06T16,33.725
2020-09-06T17,21.075
2020-09-06T18,26.775
2020-09-06T19,42.475
2020-09-06T20,58.75
2020-09-06T21,49.375
2020-09-06T22,16.65
2020-09-06T23,19.175
2020-09-07T00,19.575
2020-09-07T01,14.375
2020-09-07T02,4.775
2020-09-07T03,3.55
2020-09-07T04,2.05
2020-09-07T05,8.375
2020-09-07T06,24.325
2020-09-07T07,131.9
2020-09-07T08,384.3
2020-09-07T09,100.8
2020-09-07T10,304.55
2020-09-07T11,30.9
2020-09-07T12,37.325
2020-09-07T13,17.25
2020-09-07T14,18.875
2020-09-07T15,15.925
2020-09-07T16,41.025
2020-09-07T17,144.225
2020-09-07T18,195.55
2020-09-07T19,61.3
2020-09-07T20,253.075
2020-09-07T21,125.6
2020-09-07T22,24.6
2020-09-07T23,24.475
2020-09-08T00,36
2020-09-08T01,19.025
2020-09-08T02,7.9
2020-09-08T03,5.75
2020-09-08T04,2.2
2020-09-08T05,7.65
2020-09-08T06,27.825
2020-09-08T07,147.525
2020-09-08T08,391.025
2020-09-08T09,102.275
2020-09-08T10,307.325
2020-09-08T11,34
2020-09-08T12,42.75
2020-09-08T13,15.5
2020-09-08T14,15.875
2020-09-08T15,18.625
2020-09-08T16,45.8
2020-09-08T17,147.075
2020-09-08T18,198.4
2020-09-08T19,53.575
2020-09-08T20,246.275
2020-09-08T21,147.725
2020-09-08T22,21.475
2020-09-08T23,17.45
2020-09-09T00,55.55
2020-09-09T01,36.875
2020-09-09T02,14
2020-09-09T03,6.7
2020-09-09T04,3.175
2020-09-09T05,7.175
2020-09-09T06,26.45
2020-09-09T07,139.05
2020-09-09T08,358.075
2020-09-09T09,86.7
2020-09-09T10,280.575
2020-09-09T11,34.575
2020-09-09T12,58.125
2020-09-09T13,20.825
2020-09-09T14,19.55
2020-09-09T15,15.15
2020-09-09T16,34.425
2020-09-09T17,129.6
2020-09-09T18,202.3
2020-09-09T19,55.775
2020-09-09T20,245.625
2020-09-09T21,145.2
2020-09-09T22,22.1
2020-09-09T23,17.8
2020-09-10T00,59.6
2020-09-10T01,39.6
2020-09-10T02,14.45
2020-09-10T03,8.975
2020-09-10T04,2.775
2020-09-10T05,9.125
2020-09-10T06,26.9
2020-09-10T07,144.7
2020-09-10T08,358.15
2020-09-10T09,96.15
2020-09-10T10,283.175
2020-09-10T11,35.95
2020-09-10T12,47
2020-09-10T13,19.85
2020-09-10T14,17.7
2020-09-10T15,17.025
2020-09-10T16,42.725
2020-09-10T17,150.875
2020-09-10T18,176.675
2020-09-10T19,58.85
2020-09-10T20,223.85
2020-09-10T21,139.45
2020-09-10T22,22.475
2020-09-10T23,16.625
2020-09-11T00,45.1
2020-09-11T01,46.125
2020-09-11T02,20.75
2020-09-11T03,11.975
2020-09-11T04,3.4
2020-09-11T05,7.15
2020-09-11T06,21.875
2020-09-11T07,119.875
2020-09-11T08,280.65
2020-09-11T09,91.15
2020-09-11T10,203.475
2020-09-11T11,24.375
2020-09-11T12,52.75
2020-09-11T13,19.55
2020-09-11T14,23.925
2020-09-11T15,21
2020-09-11T16,44.9
2020-09-11T17,124.1
2020-09-11T18,101.825
2020-09-11T19,51.6
2020-09-11T20,137.375
2020-09-11T21,135.925
2020-09-11T22,30.35
2020-09-11T23,7.575
2020-09-12T00,14.975
2020-09-12T01,36.175
2020-09-12T02,20.225
2020-09-12T03,29.35
2020-09-12T04,11.75
2020-09-12T05,5.475
2020-09-12T06,6.575
2020-09-12T07,18.475
2020-09-12T08,45.2
2020-09-12T09,42.025
2020-09-12T10,41.4
2020-09-12T11,34.575
2020-09-12T12,32.775
2020-09-12T13,21.75
2020-09-12T14,24.525
2020-09-12T15,43.575
2020-09-12T16,35.725
2020-09-12T17,23.4
2020-09-12T18,30.75
2020-09-12T19,49.35
2020-09-12T20,75.275
2020-09-12T21,82.725
2020-09-12T22,34.6
2020-09-12T23,18.15
2020-09-13T00,15.25
2020-09-13T01,29.8
2020-09-13T02,19.95
2020-09-13T03,28.725
2020-09-13T04,10.975
2020-09-13T05,11.025
2020-09-13T06,10.1
2020-09-13T07,9.375
2020-09-13T08,30.4
2020-09-13T09,41.5
2020-09-13T10,49.075
2020-09-13T11,50.5
2020-09-13T12,38.2
2020-09-13T13,36
2020-09-13T14,27.6
2020-09-13T15,49.525
2020-09-13T16,38.15
2020-09-13T17,30.2
2020-09-13T18,20.175
2020-09-13T19,51.725
2020-09-13T20,82.525
2020-09-13T21,66.225
2020-09-13T22,19.9
2020-09-13T23,20.6
2020-09-14T00,31.725
2020-09-14T01,17.475
2020-09-14T02,6.125
2020-09-14T03,4.15
2020-09-14T04,1.85
2020-09-14T05,7.7
2020-09-14T06,27.075
2020-09-14T07,135.8
2020-09-14T08,375.425
2020-09-14T09,102.6
2020-09-14T10,287.65
2020-09-14T11,36.575
2020-09-14T12,38.025
2020-09-14T13,17.4
2020-09-14T14,14.025
2020-09-14T15,20.35
2020-09-14T16,42.8
2020-09-14T17,144.4
2020-09-14T18,185.975
2020-09-14T19,45.475
2020-09-14T20,237.75
2020-09-14T21,130.725
2020-09-14T22,24.275
2020-09-14T23,28.05
2020-09-15T00,38.65
2020-09-15T01,24.25
2020-09-15T02,9.85
2020-09-15T03,4.1
2020-09-15T04,2.025
2020-09-15T05,8.225
2020-09-15T06,26.8
2020-09-15T07,156.175
2020-09-15T08,390.825
2020-09-15T09,117.575
2020-09-15T10,285
2020-09-15T11,37.575
2020-09-15T12,44.45
2020-09-15T13,19
2020-09-15T14,18.675
2020-09-15T15,20.425
2020-09-15T16,42.8
2020-09-15T17,146.9
2020-09-15T18,194.825
2020-09-15T19,51.85
2020-09-15T20,238.025
2020-09-15T21,145
2020-09-15T22,17.025
2020-09-15T23,23.25
2020-09-16T00,50.7
2020-09-16T01,38.7
2020-09-16T02,13.45
2020-09-16T03,6.95
2020-09-16T04,3.275
2020-09-16T05,8.875
2020-09-16T06,27.925
2020-09-16T07,141.75
2020-09-16T08,360.5
2020-09-16T09,100.7
2020-09-16T10,282.2
2020-09-16T11,29.45
2020-09-16T12,61.425
2020-09-16T13,24.775
2020-09-16T14,20.6
2020-09-16T15,17.625
2020-09-16T16,31.3
2020-09-16T17,125.45
2020-09-16T18,215.975
2020-09-16T19,50.125
2020-09-16T20,238.25
2020-09-16T21,139.4
2020-09-16T22,18.775
2020-09-16T23,16.85
2020-09-17T00,61.325
2020-09-17T01,41.475
2020-09-17T02,17.15
2020-09-17T03,8.75
2020-09-17T04,3.35
2020-09-17T05,7.175
2020-09-17T06,28.4
2020-09-17T07,145.975
2020-09-17T08,374.225
2020-09-17T09,108.95
2020-09-17T10,266.55
2020-09-17T11,40.125
2020-09-17T12,50.7
2020-09-17T13,23.275
2020-09-17T14,27
2020-09-17T15,20.85
2020-09-17T16,58.4
2020-09-17T17,143.45
2020-09-17T18,178.2
2020-09-17T19,55.25
2020-09-17T20,233.475
2020-09-17T21,152.275
2020-09-17T22,19.7
2020-09-17T23,17.175
2020-09-18T00,55.6
2020-09-18T01,40.6
2020-09-18T02,18.25
2020-09-18T03,9.6
2020-09-18T04,5.275
2020-09-18T05,8.225
2020-09-18T06,23.075
2020-09-18T07,118.85
2020-09-18T08,301.325
2020-09-18T09,87.7
2020-09-18T10,211.9
2020-09-18T11,28.35
2020-09-18T12,56.775
2020-09-18T13,20.35
2020-09-18T14,21.55
2020-09-18T15,20.75
2020-09-18T16,44.9
2020-09-18T17,116.8
2020-09-18T18,110.425
2020-09-18T19,48.475
2020-09-18T20,157.875
2020-09-18T21,125.625
2020-09-18T22,26.15
2020-09-18T23,17.9
2020-09-19T00,15.425
2020-09-19T01,36.725
2020-09-19T02,15.65
2020-09-19T03,31.45
2020-09-19T04,12.05
2020-09-19T05,5.4
2020-09-19T06,5.925
2020-09-19T07,22.7
2020-09-19T08,43.85
2020-09-19T09,42.675
2020-09-19T10,35.8
2020-09-19T11,29.55
2020-09-19T12,33.4
2020-09-19T13,21.9
2020-09-19T14,19.925
2020-09-19T15,43.5
2020-09-19T16,22.975
2020-09-19T17,20.35
2020-09-19T18,43.7
2020-09-19T19,31.925
2020-09-19T20,96.5
2020-09-19T21,30
2020-09-19T22,12.025
2020-09-19T23,10.15
2020-09-20T00,11.9
2020-09-20T01,14.4
2020-09-20T02,10.9
2020-09-20T03,24.8
2020-09-20T04,9.375
2020-09-20T05,7.95
2020-09-20T06,4.475
2020-09-20T07,9.725
2020-09-20T08,24.325
2020-09-20T09,41.825
2020-09-20T10,42.05
2020-09-20T11,42.525
2020-09-20T12,38.275
2020-09-20T13,28.275
2020-09-20T14,21.725
2020-09-20T15,39.95
2020-09-20T16,24.125
2020-09-20T17,20.95
2020-09-20T18,41.3
2020-09-20T19,53.15
2020-09-20T20,89.225
2020-09-20T21,56.275
2020-09-20T22,24.975
2020-09-20T23,19.8
2020-09-21T00,28.35
2020-09-21T01,18.175
2020-09-21T02,4.575
2020-09-21T03,4.025
2020-09-21T04,2.2
2020-09-21T05,8.7
2020-09-21T06,26.7
2020-09-21T07,139.45
2020-09-21T08,375.8
2020-09-21T09,107.9
2020-09-21T10,296.625
2020-09-21T11,33.175
2020-09-21T12,41.525
2020-09-21T13,17.875
2020-09-21T14,18.425
2020-09-21T15,18.425
2020-09-21T16,43.3
2020-09-21T17,140.375
2020-09-21T18,195.125
2020-09-21T19,52.15
2020-09-21T20,250.775
2020-09-21T21,131.875
2020-09-21T22,27.15
2020-09-21T23,31.65
2020-09-22T00,40.325
2020-09-22T01,21.55
2020-09-22T02,9.225
2020-09-22T03,4.475
2020-09-22T04,1.95
2020-09-22T05,8.025
2020-09-22T06,28.4
2020-09-22T07,152.25
2020-09-22T08,409.35
2020-09-22T09,121.9
2020-09-22T10,301.4
2020-09-22T11,38.125
2020-09-22T12,49.8
2020-09-22T13,22.65
2020-09-22T14,19.025
2020-09-22T15,19.65
2020-09-22T16,40.6
2020-09-22T17,147.75
2020-09-22T18,199.25
2020-09-22T19,54.85
2020-09-22T20,249.3
2020-09-22T21,154.3
2020-09-22T22,20.825
2020-09-22T23,26.625
2020-09-23T00,58.125
2020-09-23T01,34.55
2020-09-23T02,12.775
2020-09-23T03,5.8
2020-09-23T04,2.925
2020-09-23T05,8.15
2020-09-23T06,25.525
2020-09-23T07,130.925
2020-09-23T08,321.8
2020-09-23T09,78.525
2020-09-23T10,253.55
2020-09-23T11,31.65
2020-09-23T12,57.675
2020-09-23T13,23.45
2020-09-23T14,27.425
2020-09-23T15,23.975
2020-09-23T16,29.775
2020-09-23T17,111.8
2020-09-23T18,155.575
2020-09-23T19,71.825
2020-09-23T20,187.725
2020-09-23T21,82.725
2020-09-23T22,22.05
2020-09-23T23,14.7
2020-09-24T00,33.35
2020-09-24T01,23.4
2020-09-24T02,9.35
2020-09-24T03,5.625
2020-09-24T04,2.025
2020-09-24T05,8.275
2020-09-24T06,23.2
2020-09-24T07,118.725
2020-09-24T08,305.175
2020-09-24T09,85.25
2020-09-24T10,232.925
2020-09-24T11,34.05
2020-09-24T12,51.025
2020-09-24T13,42.625
2020-09-24T14,34.55
2020-09-24T15,20.475
2020-09-24T16,35.45
2020-09-24T17,124.425
2020-09-24T18,62.925
2020-09-24T19,45.475
2020-09-24T20,183.025
2020-09-24T21,73.025
2020-09-24T22,19.625
2020-09-24T23,13.9
2020-09-25T00,29.875
2020-09-25T01,21.15
2020-09-25T02,11.725
2020-09-25T03,8.4
2020-09-25T04,2.025
2020-09-25T05,5.625
2020-09-25T06,17.8
2020-09-25T07,77.375
2020-09-25T08,171.225
2020-09-25T09,50.95
2020-09-25T10,145.5
2020-09-25T11,21.8
2020-09-25T12,19.375
2020-09-25T13,23.375
2020-09-25T14,15.3
2020-09-25T15,18.25
2020-09-25T16,45.075
2020-09-25T17,96.5
2020-09-25T18,66.325
2020-09-25T19,41.125
2020-09-25T20,101.25
2020-09-25T21,88.925
2020-09-25T22,17.675
2020-09-25T23,11.675
2020-09-26T00,16.225
2020-09-26T01,17.825
2020-09-26T02,8.45
2020-09-26T03,21.4
2020-09-26T04,7.35
2020-09-26T05,3.875
2020-09-26T06,4.5
2020-09-26T07,17.125
2020-09-26T08,36.675
2020-09-26T09,37.775
2020-09-26T10,35.35
2020-09-26T11,25.65
2020-09-26T12,37.875
2020-09-26T13,23.75
2020-09-26T14,16.075
